SOURCE: 0-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Zn  K  1.132273e+03  8.95e+01  0.0001991  
As  K  1.431896e+02  1.14e+02  2.764e-05  
Rb  K  1.498359e+02  4.61e+01  6.485e-05  
Sr  K  1.785014e+01  3.64e+01  1.09e-05  
Y  K  5.183660e+01  1.36e+01  5.56e-05  
Zr  K  4.183145e+05  1.55e+05  0.8356  
Rh  L  6.507961e+04  5.02e+02  0.1193  
Pd  L  1.834759e+03  4.50e+02  0.002419  
Hg  L  8.067408e+02  1.08e+02  0.0002994  
Pb  L  7.723027e+02  1.37e+02  0.0003386  

SOURCE: ISic000103-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  9.381670e+00  5.07e+01  0.000509  
P  K  5.875451e+02  8.64e+01  0.005362  
S  K  7.514638e+03  1.26e+02  0.02087  
Cl  K  4.976588e+03  2.36e+02  0.007055  
Ar  K  1.902319e+03  2.33e+02  0.001623  
K  K  1.082709e+04  1.60e+02  0.00476  
Ca  K  8.053242e+05  9.29e+02  0.3513  
Sc  K  5.651827e+02  2.43e+02  0.0004802  
Ti  K  2.432337e+03  1.02e+02  0.001447  
V  K  2.207934e+02  8.22e+01  0.000104  
Cr  K  6.918367e+03  1.24e+02  0.002414  
Mn  K  1.839023e+03  1.07e+02  0.0005411  
Fe  K  3.423666e+04  2.23e+02  0.008418  
Co  K  6.057732e+02  1.06e+02  0.0001327  
Ni  K  6.641851e+02  1.34e+02  0.0001271  
Cu  K  8.025315e+02  9.05e+01  0.0001467  
Zn  K  1.741379e+03  9.72e+01  0.0003137  
As  K  9.694149e+01  1.19e+02  1.918e-05  
Rb  K  2.132837e+02  5.24e+01  9.466e-05  
Sr  K  7.056839e+01  3.99e+01  4.418e-05  
Y  K  4.660103e+01  1.29e+01  5.126e-05  
Zr  K  9.005325e+04  1.60e+05  0.1845  
Rh  L  6.498780e+04  5.04e+02  0.1205  
Pd  L  3.393392e+03  4.69e+02  0.004533  
Hg  L  7.265441e+02  1.15e+02  0.0002764  
Pb  L  7.242904e+02  1.40e+02  0.0003255  

SOURCE: ISic000103-MK-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  9.872269e+01  4.19e+01  0.005294  
P  K  1.735824e-02  6.08e+01  1.66e-07  
S  K  4.812615e+03  9.95e+01  0.01402  
Cl  K  3.891081e+03  2.32e+02  0.005767  
Ar  K  1.891155e+03  2.25e+02  0.001677  
K  K  3.293645e+03  1.13e+02  0.001495  
Ca  K  2.668153e+05  5.37e+02  0.1131  
Sc  K  7.739486e+02  1.64e+02  0.000602  
Ti  K  1.889876e+03  9.16e+01  0.00103  
V  K  1.684429e+02  7.78e+01  7.264e-05  
Cr  K  7.079853e+03  1.21e+02  0.002269  
Mn  K  8.420565e+02  9.37e+01  0.0002288  
Fe  K  2.276983e+04  1.92e+02  0.005185  
Co  K  1.604555e+02  9.01e+01  3.262e-05  
Ni  K  4.629602e+02  1.10e+02  8.355e-05  
Cu  K  4.855312e+02  7.62e+01  8.37e-05  
Zn  K  1.053260e+03  7.98e+01  0.0001789  
As  K  1.162977e+02  9.02e+01  2.171e-05  
Rb  K  8.921498e+01  3.75e+01  3.738e-05  
Sr  K  2.095084e+01  2.82e+01  1.238e-05  
Y  K  1.756545e-01  9.79e+00  1.825e-07  
Zr  K  5.621202e+04  1.17e+05  0.1088  
Rh  L  6.287539e+04  4.98e+02  0.1214  
Pd  L  4.060064e+01  4.51e+02  5.636e-05  
Hg  L  4.535465e+02  9.14e+01  0.0001628  
Pb  L  2.340607e+02  1.01e+02  9.928e-05  

SOURCE: ISic000103-MK-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.668661e+02  5.09e+01  0.009081  
P  K  1.173670e-01  8.42e+01  1.115e-06  
S  K  8.139032e+03  1.26e+02  0.02353  
Cl  K  4.707920e+03  2.30e+02  0.006932  
Ar  K  1.116485e+03  2.29e+02  0.000986  
K  K  8.695958e+03  1.49e+02  0.003941  
Ca  K  7.101693e+05  8.62e+02  0.3087  
Sc  K  9.477762e+02  2.29e+02  0.000778  
Ti  K  3.028880e+03  1.04e+02  0.001741  
V  K  6.253990e+01  8.31e+01  2.844e-05  
Cr  K  7.090537e+03  1.25e+02  0.002391  
Mn  K  2.930043e+03  1.12e+02  0.0008346  
Fe  K  4.033658e+04  2.37e+02  0.009611  
Co  K  6.127970e+02  1.07e+02  0.0001302  
Ni  K  5.914587e+02  1.31e+02  0.0001103  
Cu  K  5.773709e+02  8.94e+01  0.0001029  
Zn  K  1.988902e+03  9.85e+01  0.0003492  
As  K  1.109440e+01  1.17e+02  2.139e-06  
Rb  K  1.512312e+02  5.12e+01  6.542e-05  
Sr  K  6.637790e+01  3.95e+01  4.05e-05  
Y  K  2.849937e-01  1.32e+01  3.056e-07  
Zr  K  4.374904e+04  1.64e+05  0.08737  
Rh  L  6.309254e+04  4.97e+02  0.1212  
Pd  L  4.520370e+01  4.59e+02  6.249e-05  
Hg  L  7.350984e+02  1.14e+02  0.0002726  
Pb  L  5.463748e+02  1.37e+02  0.0002393  

SOURCE: ISic000104-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.453530e+02  4.81e+01  0.01568  
P  K  1.733999e+02  5.67e+01  0.002311  
S  K  3.706533e+03  9.17e+01  0.01501  
Cl  K  2.561301e+04  3.20e+02  0.05212  
Ar  K  2.604561e+03  2.24e+02  0.003095  
K  K  4.449400e+03  1.14e+02  0.002659  
Ca  K  1.082577e+05  3.53e+02  0.04946  
Sc  K  4.063162e+02  1.32e+02  0.0002484  
Ti  K  4.448034e+03  1.17e+02  0.001908  
V  K  5.532020e+02  1.03e+02  0.000188  
Cr  K  7.471031e+03  1.38e+02  0.001915  
Mn  K  2.436989e+03  1.24e+02  0.0005594  
Fe  K  8.162143e+04  3.24e+02  0.01621  
Co  K  7.738513e+02  1.35e+02  0.0001401  
Ni  K  2.422273e+03  1.34e+02  0.0004494  
Cu  K  1.623982e+06  1.28e+03  0.2886  
Zn  K  7.185133e+03  1.47e+02  0.001261  
As  K  5.950398e+01  9.63e+01  1.153e-05  
Rb  K  1.148020e+02  3.90e+01  5.023e-05  
Sr  K  5.736452e+01  3.14e+01  3.545e-05  
Y  K  6.205325e+01  1.58e+01  6.749e-05  
Zr  K  2.460949e+05  1.33e+05  0.4991  
Rh  L  6.047730e+04  5.48e+02  0.1579  
Pd  L  3.690585e+03  4.61e+02  0.006887  
Hg  L  2.511004e+02  9.11e+01  9.365e-05  
Pb  L  3.360167e+02  1.15e+02  0.0001483  

SOURCE: ISic000104-MK-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.624303e+02  4.70e+01  0.009384  
P  K  3.468803e+02  6.76e+01  0.003628  
S  K  3.082219e+03  9.32e+01  0.01007  
Cl  K  1.413239e+04  2.56e+02  0.02344  
Ar  K  2.510296e+03  2.27e+02  0.002478  
K  K  3.398085e+03  1.16e+02  0.001707  
Ca  K  3.591816e+05  6.20e+02  0.16  
Sc  K  1.717298e+02  1.81e+02  0.0001336  
Ti  K  3.447180e+03  1.08e+02  0.001879  
V  K  2.595867e+02  9.23e+01  0.000112  
Cr  K  6.764909e+03  1.29e+02  0.002173  
Mn  K  1.822089e+03  1.13e+02  0.0005005  
Fe  K  5.430102e+04  2.69e+02  0.01257  
Co  K  1.496177e+02  1.17e+02  3.104e-05  
Ni  K  1.469217e+03  1.17e+02  0.0002775  
Cu  K  8.671043e+05  9.36e+02  0.1565  
Zn  K  4.703415e+03  1.26e+02  0.000837  
As  K  2.970480e+01  1.01e+02  5.815e-06  
Rb  K  7.494481e+01  4.07e+01  3.296e-05  
Sr  K  8.320856e+00  3.25e+01  5.164e-06  
Y  K  3.587696e+01  1.29e+01  3.914e-05  
Zr  K  1.667484e+05  1.38e+05  0.3389  
Rh  L  6.185542e+04  5.00e+02  0.1331  
Pd  L  3.032423e+03  4.57e+02  0.004685  
Hg  L  6.654812e+02  1.05e+02  0.0002505  
Pb  L  4.698854e+02  1.18e+02  0.000209  

SOURCE: ISic000104-MK-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.915719e+02  4.86e+01  0.01125  
P  K  2.553415e+02  6.18e+01  0.002875  
S  K  3.192249e+03  9.14e+01  0.01135  
Cl  K  1.821069e+04  2.68e+02  0.03281  
Ar  K  9.036078e+02  2.31e+02  0.0009655  
K  K  4.441649e+03  1.17e+02  0.002412  
Ca  K  2.110619e+05  4.83e+02  0.09779  
Sc  K  9.046839e+01  1.58e+02  6.805e-05  
Ti  K  2.523967e+03  1.04e+02  0.00133  
V  K  2.488173e+02  9.30e+01  0.0001037  
Cr  K  6.992080e+03  1.31e+02  0.002169  
Mn  K  1.415706e+03  1.13e+02  0.0003751  
Fe  K  3.487294e+04  2.30e+02  0.007776  
Co  K  2.301780e+02  1.20e+02  4.596e-05  
Ni  K  2.784190e+03  1.30e+02  0.0005046  
Cu  K  1.303956e+06  1.14e+03  0.2258  
Zn  K  5.065793e+03  1.34e+02  0.0008645  
As  K  4.455197e+01  9.54e+01  8.356e-06  
Rb  K  8.435555e+01  3.76e+01  3.552e-05  
Sr  K  2.468420e+01  3.00e+01  1.467e-05  
Y  K  3.048531e+01  1.20e+01  3.184e-05  
Zr  K  1.187610e+05  1.27e+05  0.2311  
Rh  L  6.068606e+04  5.17e+02  0.1416  
Pd  L  1.478992e+03  4.74e+02  0.002476  
Hg  L  4.873212e+02  9.80e+01  0.0001758  
Pb  L  3.526023e+02  1.13e+02  0.0001503  

SOURCE: ISic000104-MK-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.763597e+02  5.35e+01  0.009634  
P  K  4.390282e-01  9.66e+01  4.155e-06  
S  K  2.682751e+03  1.04e+02  0.007898  
Cl  K  3.449882e+03  2.33e+02  0.005165  
Ar  K  1.029188e+03  2.29e+02  0.0009216  
K  K  2.997883e+03  1.30e+02  0.00137  
Ca  K  1.115641e+06  1.08e+03  0.4881  
Sc  K  1.964396e+01  2.74e+02  1.661e-05  
Ti  K  1.938343e+03  9.96e+01  0.001147  
V  K  8.867023e+01  8.24e+01  4.149e-05  
Cr  K  7.273522e+03  1.26e+02  0.002518  
Mn  K  1.656345e+03  1.04e+02  0.0004815  
Fe  K  2.121598e+04  1.85e+02  0.005142  
Co  K  1.424147e+03  1.08e+02  0.0003068  
Ni  K  8.274263e+02  1.42e+02  0.000154  
Cu  K  3.996933e+02  9.00e+01  7.102e-05  
Zn  K  1.580051e+03  9.82e+01  0.0002766  
As  K  6.368560e+00  1.25e+02  1.223e-06  
Rb  K  7.358687e+01  5.45e+01  3.168e-05  
Sr  K  8.810546e+00  4.20e+01  5.349e-06  
Y  K  3.567802e-02  1.32e+01  3.805e-08  
Zr  K  5.823592e+04  1.81e+05  0.1157  
Rh  L  6.311334e+04  5.03e+02  0.123  
Pd  L  3.034676e+01  4.63e+02  4.25e-05  
Hg  L  1.510690e+03  1.23e+02  0.0005579  
Pb  L  6.439102e+02  1.49e+02  0.0002809  

SOURCE: ISic000104-MK-e.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.806189e+02  5.40e+01  0.01534  
P  K  6.744433e+02  9.30e+01  0.006475  
S  K  2.906969e+03  1.04e+02  0.008482  
Cl  K  3.263049e+03  2.29e+02  0.004841  
Ar  K  1.609385e+03  2.31e+02  0.001429  
K  K  4.600329e+03  1.38e+02  0.002086  
Ca  K  1.058570e+06  1.05e+03  0.4622  
Sc  K  4.221362e+02  2.68e+02  0.0003567  
Ti  K  2.268283e+03  1.02e+02  0.001342  
V  K  4.656798e+01  8.11e+01  2.179e-05  
Cr  K  6.960818e+03  1.24e+02  0.00241  
Mn  K  1.367413e+03  1.03e+02  0.0003978  
Fe  K  2.393222e+04  1.94e+02  0.005806  
Co  K  4.909390e+02  1.04e+02  0.0001059  
Ni  K  8.838116e+02  1.42e+02  0.000165  
Cu  K  4.268762e+02  9.07e+01  7.607e-05  
Zn  K  1.155962e+03  9.53e+01  0.0002029  
As  K  2.970699e+02  1.25e+02  5.723e-05  
Rb  K  1.596199e+02  5.25e+01  6.893e-05  
Sr  K  1.758725e+01  4.18e+01  1.071e-05  
Y  K  6.254826e+01  1.35e+01  6.692e-05  
Zr  K  2.476420e+05  1.74e+05  0.4934  
Rh  L  6.280835e+04  4.99e+02  0.1214  
Pd  L  2.026249e+03  4.66e+02  0.002814  
Hg  L  1.189643e+03  1.19e+02  0.0004407  
Pb  L  1.156282e+03  1.50e+02  0.0005059  

SOURCE: ISic000104-MK-f.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  3.645529e+02  5.61e+01  0.01993  
P  K  9.560588e-02  9.61e+01  9.333e-07  
S  K  2.521267e+03  1.03e+02  0.007634  
Cl  K  1.788095e+03  2.24e+02  0.00275  
Ar  K  2.092558e+03  2.38e+02  0.001921  
K  K  3.257593e+03  1.31e+02  0.001523  
Ca  K  1.084471e+06  1.06e+03  0.475  
Sc  K  4.990082e+02  2.73e+02  0.0004132  
Ti  K  2.110058e+03  1.00e+02  0.001223  
V  K  1.524957e+02  8.11e+01  6.986e-05  
Cr  K  6.709431e+03  1.23e+02  0.002274  
Mn  K  1.655197e+03  1.05e+02  0.0004709  
Fe  K  2.049632e+04  1.85e+02  0.00486  
Co  K  9.043215e+02  1.04e+02  0.0001906  
Ni  K  9.600580e+02  1.38e+02  0.0001747  
Cu  K  1.834470e+02  8.69e+01  3.187e-05  
Zn  K  7.314246e+02  9.09e+01  0.0001251  
As  K  5.428048e+01  1.20e+02  1.019e-05  
Rb  K  1.278924e+02  5.32e+01  5.379e-05  
Sr  K  7.063372e+01  4.04e+01  4.189e-05  
Y  K  1.037378e+00  1.41e+01  1.081e-06  
Zr  K  1.056866e+05  1.69e+05  0.2051  
Rh  L  6.042485e+04  4.94e+02  0.1208  
Pd  L  1.533336e+01  4.70e+02  2.201e-05  
Hg  L  9.696599e+02  1.16e+02  0.0003499  
Pb  L  5.815452e+02  1.43e+02  0.0002479  

SOURCE: ISic000104-MK-g.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.178615e+02  3.91e+01  0.006232  
P  K  1.026105e+01  5.99e+01  9.766e-05  
S  K  3.307504e+03  8.87e+01  0.009561  
Cl  K  4.322615e+03  2.48e+02  0.006339  
Ar  K  1.989726e+03  2.25e+02  0.00174  
K  K  3.013221e+00  8.84e+01  1.34e-06  
Ca  K  2.943257e+05  5.61e+02  0.1223  
Sc  K  2.672000e+02  1.67e+02  0.0002104  
Ti  K  1.372058e+03  8.59e+01  0.0007565  
V  K  1.111907e+00  7.37e+01  4.849e-07  
Cr  K  7.230736e+03  1.21e+02  0.002338  
Mn  K  6.180157e+02  8.92e+01  0.0001684  
Fe  K  1.248922e+04  1.54e+02  0.002843  
Co  K  5.183805e+01  8.22e+01  1.051e-05  
Ni  K  3.491764e+02  1.07e+02  6.177e-05  
Cu  K  1.000550e+03  7.81e+01  0.000169  
Zn  K  3.870950e+02  7.09e+01  6.441e-05  
As  K  1.910855e+02  8.00e+01  3.491e-05  
Rb  K  6.306983e+01  3.53e+01  2.583e-05  
Sr  K  2.675342e+01  2.55e+01  1.546e-05  
Y  K  2.561052e-01  8.96e+00  2.6e-07  
Zr  K  8.943041e+03  1.08e+05  0.01691  
Rh  L  6.272998e+04  5.16e+02  0.1195  
Pd  L  3.689229e+01  4.54e+02  5.045e-05  
Hg  L  4.023713e+02  8.26e+01  0.0001413  
Pb  L  2.307039e+02  8.57e+01  9.572e-05  

SOURCE: ISic000107-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.797234e+01  4.62e+01  0.0009587  
P  K  5.887773e+02  8.42e+01  0.005304  
S  K  4.504007e+03  1.06e+02  0.01262  
Cl  K  2.814439e+03  2.45e+02  0.004012  
Ar  K  7.085254e+02  2.24e+02  0.000605  
K  K  3.214620e+02  1.04e+02  0.0001402  
Ca  K  7.949371e+05  9.21e+02  0.34  
Sc  K  1.202569e+03  2.47e+02  0.001024  
Ti  K  6.342044e+02  8.94e+01  0.0003779  
V  K  2.361870e+02  8.25e+01  0.0001113  
Cr  K  7.463060e+03  1.28e+02  0.002599  
Mn  K  1.702616e+02  9.69e+01  4.971e-05  
Fe  K  5.599559e+03  1.27e+02  0.001362  
Co  K  1.038135e+03  9.96e+01  0.0002242  
Ni  K  1.379999e+03  1.50e+02  0.000256  
Cu  K  1.151627e+03  9.90e+01  0.000204  
Zn  K  7.382453e+02  9.61e+01  0.0001288  
As  K  3.159448e+02  1.38e+02  6.048e-05  
Rb  K  3.556286e+02  6.17e+01  0.0001525  
Sr  K  2.855015e+01  4.62e+01  1.727e-05  
Y  K  1.002473e+02  1.47e+01  0.0001065  
Zr  K  2.068004e+05  1.82e+05  0.4092  
Rh  L  6.389108e+04  5.19e+02  0.1187  
Pd  L  1.857674e+03  4.63e+02  0.00248  
Hg  L  1.537476e+03  1.31e+02  0.0005659  
Pb  L  1.266674e+03  1.62e+02  0.0005506  

SOURCE: ISic000107-MK-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  3.656793e-01  4.70e+01  1.953e-05  
P  K  1.226287e-01  8.59e+01  1.102e-06  
S  K  4.278435e+03  1.06e+02  0.01193  
Cl  K  3.454866e+03  2.44e+02  0.004905  
Ar  K  5.938615e+01  2.32e+02  5.055e-05  
K  K  1.803191e+03  1.15e+02  0.0007852  
Ca  K  7.699557e+05  8.97e+02  0.3303  
Sc  K  9.814577e+02  2.44e+02  0.0008371  
Ti  K  1.110395e+03  9.27e+01  0.000663  
V  K  1.581782e-02  8.03e+01  7.471e-09  
Cr  K  7.235394e+03  1.26e+02  0.002528  
Mn  K  5.295355e+02  9.93e+01  0.0001551  
Fe  K  7.684957e+03  1.37e+02  0.001876  
Co  K  2.312814e+03  1.10e+02  0.0005016  
Ni  K  1.023258e+02  1.55e+02  1.909e-05  
Cu  K  1.579271e+03  9.88e+01  0.0002813  
Zn  K  6.162648e+02  9.27e+01  0.0001081  
As  K  5.425805e-01  1.33e+02  1.045e-07  
Rb  K  1.039931e+02  5.79e+01  4.487e-05  
Sr  K  7.254123e+01  4.36e+01  4.414e-05  
Y  K  5.161680e-01  1.40e+01  5.518e-07  
Zr  K  8.976790e+04  1.70e+05  0.1787  
Rh  L  6.616227e+04  5.02e+02  0.1225  
Pd  L  4.100230e+00  4.71e+02  5.458e-06  
Hg  L  1.231521e+03  1.26e+02  0.0004559  
Pb  L  8.460042e+02  1.61e+02  0.0003699  

SOURCE: ISic000107-MK-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  6.444073e+01  4.69e+01  0.003453  
P  K  3.403645e-01  8.33e+01  3.099e-06  
S  K  4.631033e+03  1.09e+02  0.01281  
Cl  K  4.243685e+03  2.45e+02  0.005973  
Ar  K  6.709003e+01  2.25e+02  5.663e-05  
K  K  1.866349e+03  1.17e+02  0.0008062  
Ca  K  7.996720e+05  9.19e+02  0.3423  
Sc  K  1.013147e+03  2.47e+02  0.0008671  
Ti  K  1.302391e+03  9.31e+01  0.0007804  
V  K  4.909647e-01  7.73e+01  2.327e-07  
Cr  K  7.353506e+03  1.27e+02  0.002578  
Mn  K  7.347986e+02  9.93e+01  0.0002162  
Fe  K  1.079477e+04  1.51e+02  0.002647  
Co  K  6.019940e+02  9.96e+01  0.0001312  
Ni  K  1.715351e+03  1.60e+02  0.0003222  
Cu  K  6.034161e+02  9.30e+01  0.0001082  
Zn  K  1.303866e+03  9.68e+01  0.0002303  
As  K  3.842396e+02  1.38e+02  7.449e-05  
Rb  K  1.395521e+02  6.14e+01  6.064e-05  
Sr  K  6.554004e+01  4.65e+01  4.016e-05  
Y  K  9.290444e-01  1.64e+01  1e-06  
Zr  K  2.526920e+05  1.92e+05  0.5066  
Rh  L  6.326737e+04  5.14e+02  0.1162  
Pd  L  6.617991e+01  4.65e+02  8.736e-05  
Hg  L  4.159411e+02  1.26e+02  0.000155  
Pb  L  7.525030e+02  1.61e+02  0.0003313  

SOURCE: ISic000107-MK-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  9.254765e+01  5.01e+01  0.005352  
P  K  6.557890e+02  8.04e+01  0.006495  
S  K  4.519413e+03  1.08e+02  0.01361  
Cl  K  5.012123e+03  2.27e+02  0.007677  
Ar  K  1.949891e+03  2.32e+02  0.001787  
K  K  7.640881e+03  1.45e+02  0.003588  
Ca  K  6.925524e+05  9.03e+02  0.2999  
Sc  K  9.661171e+02  2.29e+02  0.0007578  
Ti  K  2.610558e+03  1.03e+02  0.001434  
V  K  2.406838e+01  8.37e+01  1.047e-05  
Cr  K  7.328599e+03  1.27e+02  0.002367  
Mn  K  9.688808e+02  1.05e+02  0.0002709  
Fe  K  1.577721e+05  4.20e+02  0.03744  
Co  K  1.591912e+03  1.34e+02  0.0003403  
Ni  K  1.047163e+03  1.29e+02  0.0002103  
Cu  K  5.240543e+02  9.11e+01  0.0001007  
Zn  K  1.476456e+03  9.74e+01  0.0002799  
As  K  1.708330e+02  1.25e+02  3.57e-05  
Rb  K  2.503292e+02  5.53e+01  0.0001178  
Sr  K  8.623502e+00  4.06e+01  5.727e-06  
Y  K  5.824309e+01  1.46e+01  6.802e-05  
Zr  K  1.911288e+05  1.71e+05  0.416  
Rh  L  6.727664e+04  4.95e+02  0.1342  
Pd  L  4.778469e+03  4.65e+02  0.006855  
Hg  L  8.589414e+02  1.27e+02  0.0003452  
Pb  L  5.679160e+02  1.47e+02  0.0002699  

SOURCE: ISic000107-MK-e.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.204395e+01  5.14e+01  0.001223  
P  K  6.497161e+02  8.89e+01  0.00606  
S  K  4.854027e+03  1.13e+02  0.01376  
Cl  K  6.342584e+03  2.39e+02  0.00916  
Ar  K  1.412521e+03  2.35e+02  0.001225  
K  K  6.453679e+03  1.44e+02  0.002872  
Ca  K  9.117752e+05  9.74e+02  0.3965  
Sc  K  2.168610e+02  2.50e+02  0.0001835  
Ti  K  1.652411e+03  9.77e+01  0.0009789  
V  K  5.194442e+01  8.33e+01  2.435e-05  
Cr  K  7.331685e+03  1.27e+02  0.002545  
Mn  K  6.615030e+02  1.01e+02  0.0001948  
Fe  K  7.104023e+04  2.99e+02  0.01754  
Co  K  7.667250e+02  1.18e+02  0.0001691  
Ni  K  5.892005e+02  1.40e+02  0.0001154  
Cu  K  3.668376e+02  9.15e+01  6.867e-05  
Zn  K  3.009473e+03  1.08e+02  0.0005553  
As  K  4.367909e+01  1.32e+02  8.861e-06  
Rb  K  4.207587e+02  5.91e+01  0.0001916  
Sr  K  1.210053e+01  4.26e+01  7.775e-06  
Y  K  9.547128e+01  1.57e+01  0.0001078  
Zr  K  2.537170e+05  1.75e+05  0.5337  
Rh  L  6.578336e+04  5.08e+02  0.124  
Pd  L  3.462175e+03  4.76e+02  0.004697  
Hg  L  5.833901e+02  1.24e+02  0.0002276  
Pb  L  9.574480e+02  1.56e+02  0.0004413  

SOURCE: ISic000107-MK-f.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.153383e+02  5.00e+01  0.006657  
P  K  6.531063e+02  8.26e+01  0.006478  
S  K  3.922448e+03  1.06e+02  0.01182  
Cl  K  5.625741e+03  2.30e+02  0.008622  
Ar  K  1.727114e+03  2.33e+02  0.001583  
K  K  6.790815e+03  1.43e+02  0.003186  
Ca  K  7.568648e+05  8.90e+02  0.3279  
Sc  K  3.278369e+02  2.33e+02  0.000259  
Ti  K  2.578115e+03  1.02e+02  0.001427  
V  K  2.485615e+02  8.37e+01  0.0001089  
Cr  K  7.600466e+03  1.28e+02  0.002471  
Mn  K  1.117995e+03  1.06e+02  0.000314  
Fe  K  1.589819e+05  4.25e+02  0.03783  
Co  K  9.082745e+02  1.33e+02  0.0001946  
Ni  K  7.479996e+02  1.30e+02  0.0001496  
Cu  K  5.607733e+02  9.24e+01  0.0001073  
Zn  K  1.672815e+03  1.00e+02  0.0003158  
As  K  2.454242e+02  1.29e+02  5.105e-05  
Rb  K  2.556384e+02  5.59e+01  0.0001197  
Sr  K  1.024152e+01  4.09e+01  6.768e-06  
Y  K  7.935991e+01  1.41e+01  9.222e-05  
Zr  K  4.008618e+05  1.73e+05  0.8681  
Rh  L  6.754841e+04  5.01e+02  0.1348  
Pd  L  4.397551e+03  4.70e+02  0.006308  
Hg  L  4.191405e+02  1.26e+02  0.0001677  
Pb  L  1.249492e+03  1.55e+02  0.0005911  

SOURCE: ISic000114-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  6.519216e-01  5.13e+01  3.534e-05  
